Text,Audio_File
"Complainant, for the reasons better known to him, he not produced is also one of the circumstances to disbelieve the judgment 35 c.c.no.12395/2016 version of",processed_document_pdf_139458699_287.mp3
"pw.1. He also deposed that, not only the amount involved in the present Cas. , but also the amount involved in c.c.no.12396/2016 also paid by sold",processed_document_pdf_139458699_288.mp3
his property and also contrary to his own pleading deposes; 3 times he gave sum of rs.10 lakhs each to the accused. 47. Both the,processed_document_pdf_139458699_289.mp3
"cases have filed stating, he lent rs.10 lakhs each, but Anr.  rs.10 lakhs, when he gave to the accused and what document were given by",processed_document_pdf_139458699_290.mp3
"the accused as security for repayment of loan, nothing has been stated by the complainant. Contrary to his own version, he also deposed further that,",processed_document_pdf_139458699_291.mp3
"in the month of april and may also gave rs.10 lakhs to the accused, but Anr.  rs.10 lakhs at 3rd time, when he gave it",processed_document_pdf_139458699_292.mp3
"to accused, nothing has been elicited. He deposed that, while gave money, he not obtained any security document from him, as he had faith on",processed_document_pdf_139458699_293.mp3
the accused. The very evidence of pw.1 is gone against his own pleading and contradicts and inspite of the accused rebut the Cas.  of the,processed_document_pdf_139458699_294.mp3
"complainant, the complainant himself has rebutted his Cas.  by way of deposing contrary against his own pleading. Therefore, it made clear that, the complainant has",processed_document_pdf_139458699_295.mp3
"utterly failed to prove that, he had sufficient fund of rs.10 lakhs involved in the present Cas.  as on 15.04.2015 and paid to the accused.",processed_document_pdf_139458699_296.mp3
"Though stated in the presence of witnesses, he gave the said money, but none of the judgment 36 c.c.no.12395/2016 witnesses were examined. Even though stated",processed_document_pdf_139458699_297.mp3
"that, on 15.04.2015, he gave money to the accused, but no evidence put forth from his mouth in that regard, but deposed contrary. 48. The",processed_document_pdf_139458699_298.mp3
"complainant has stated, after repeated demands made by him for repayment of the loan, then accused gave the questioned cheque dated:11.11.2015. On perusal of the",processed_document_pdf_139458699_299.mp3
"signature as well as other writings made in the cheque, it discloses, hand writing and ink are appears to be different. The complainant has utterly",processed_document_pdf_139458699_300.mp3
"failed to demonstrate, the due execution and issuance of questioned cheque. Therefore, it has to be draw the inference that, for the reasons assigned by",processed_document_pdf_139458699_301.mp3
"the accused in respect of the other transaction, the complainant took the signed blank cheque of the accused and filed the present Cas.  as well",processed_document_pdf_139458699_302.mp3
"as Cas.  in c.c.no.12396/2016. The complainant utterly failed to discharge is reverse burden, as to the alleged lent of loan to the accused and he",processed_document_pdf_139458699_303.mp3
"gave questioned cheque for repayment of legally recoverable debt. On the other hand, the accused has successfully proved his probable defence by way of cross-",processed_document_pdf_139458699_304.mp3
"examining the pw.1 as well as himself entered into witness box produced the documentary evidence. Despite, the reverse burden created by the accused on the",processed_document_pdf_139458699_305.mp3
"complainant, the complainant utterly failed to prove his very Cas.  and demonstrate that, for judgment 37 c.c.no.12395/2016 discharge of existence of legally recoverable debt, the",processed_document_pdf_139458699_306.mp3
"accused got issued accused. 49. Mere because of the signature and cheque belongs to the accused itself is not suffice to draw the inference that,",processed_document_pdf_139458699_307.mp3
"the said cheque given by the accused for discharge of existence of legally recoverable debt. Whatever the loan amount borrowed by the accused, as he",processed_document_pdf_139458699_308.mp3
"stated, after obtaining the sale consideration from the purchaser by name l.mohan as per ex.p9 sale agreement got cleared to the complainant, but conceding the",processed_document_pdf_139458699_309.mp3
"said fact projected the said Cas. , as different loan transaction. The very act of the complainant discloses that, while he was in service without obtaining",processed_document_pdf_139458699_310.mp3
"prior sanction from the higher Auth.  used to did money lending business and collected the interest withoutlingaiah vs.  m.s.narasimha on 28 january, 2020",processed_document_pdf_139458699_311.mp3
"Document by way of filing cheque bounce cases. The very act of the complainant has to be deprecated. However, the accused successfully proved his probable",processed_document_pdf_139458699_312.mp3
"defence and rebutted the Cas.  of the complainant and demanded that, the amount covered under the cheque is not the existence of legally recoverable debt.",processed_document_pdf_139458699_313.mp3
"Hence, he is not liable to pay the same. Consequently, the Cas.  put forth by the complainant is to be negativated by way of acquitting",processed_document_pdf_139458699_314.mp3
"the accused. Judgment 38 c.c.no.12395/2016 50. On overall appreciation of the material facts available on record, it discloses that, despite the accused harping on the",processed_document_pdf_139458699_315.mp3
"very claim of the complainant, he fails to demonstrate his very Cas. . While appreciate the materials available on record, this court has humbly gone through",processed_document_pdf_139458699_316.mp3
"the decision relied by both parties apart from the following decisions. In the decision reported in ilr 2009 kar 2331 (b.indramma v/s. Sri.eshwar). Wherein, the",processed_document_pdf_139458699_317.mp3
"Hon'ble  court held that: ""held, when the very factum of delivery of the cheque in question by the accused to the complainant and its receipt",processed_document_pdf_139458699_318.mp3
"by complainant from the accused itself is seriously disputed by the accused, his admission in his evidence that, the cheque in question bares his signature",processed_document_pdf_139458699_319.mp3
"would not be sufficient proof of the fact that, he delivered the said cheque to the complainant and the latter received if from the former"".",processed_document_pdf_139458699_320.mp3
"51. The principle of law laid down in the above decision is applicable to the facts of this Cas. . Merely because, the accused admits that,",processed_document_pdf_139458699_321.mp3
"cheque bares his signature, that, does not mean that, the accused issued cheque in discharge of a legally payable debt. Judgment 39 c.c.no.12395/2016 at this",processed_document_pdf_139458699_322.mp3
"stage, this court also relies upon Anr.  decision reported in air 2007 noc 2612 a.p. (g.veeresham v/s. Shivashankar and Anr. ). Wherein, the Hon'ble  court has",processed_document_pdf_139458699_323.mp3
"held as under: ""NI Act  (26 of 1881). S.138 dishonour of cheque - presumptions available to complainant under s.118 and s.139 of act -",processed_document_pdf_139458699_324.mp3
"rebuttal of cheque in question was allegedly issued by accused to discharge hand loan taken from complainant. However, no material placed on record by complainant",processed_document_pdf_139458699_325.mp3
"to prove alleged lending of hand loan said fact is sufficient to infer that, accused is liable to rebut presumptions available in favour of complainant",processed_document_pdf_139458699_326.mp3
"under Ss.  118 and 139 of act, order acquitting accused for offence under s.138 proper"". 52. The principle of law laid down in the above",processed_document_pdf_139458699_327.mp3
"decisions is applicable to the facts of this Cas. . In the Cas.  on hand also, as discussed above, the complainant has failed to prove with",processed_document_pdf_139458699_328.mp3
"cogent evidence as to the lending of loan of rs.10 lakhs to the accused. Thus, that fact itself is sufficient to infer that, accused is",processed_document_pdf_139458699_329.mp3
"able to rebut presumptions available in favour of complainant under Ss.  118 and 139 of the NI Act .lingaiah vs.  m.s.narasimha on 28 january, 2020",processed_document_pdf_139458699_330.mp3
"(m.s.narayana menon alian mani v/s. State of kerala and Anr. ). The Hon'ble  apex court held that: ""once the accused discharges the initial burden placed on",processed_document_pdf_139458699_331.mp3
"him the burden of proof would revert back to the prosecution"". 53. In this Cas.  on hand also, on the lack of the complaint failed",processed_document_pdf_139458699_332.mp3
"to prove the alleged loan transaction, it can gather the probability that, he is not liable to pay ex.p1 cheque amount of rs.10 lakhs and",processed_document_pdf_139458699_333.mp3
"it is not legally recoverable debt. So, the burden is on the complainant to prove strictly with cogent and believable evidence that, the accused has",processed_document_pdf_139458699_334.mp3
"borrowed the cheque amount and he is legally liable to pay the same. Just because, there is a presumption under S.  139 of negotiable instruments",processed_document_pdf_139458699_335.mp3
"act, that, will not create any special right to the complainant so as to initiate a proceeding against the drawer of the cheque, who is",processed_document_pdf_139458699_336.mp3
"not at all liable to pay the cheque amount. The accused has taken his defence at the earliest point of time, while record accusation and",processed_document_pdf_139458699_337.mp3
"statement under S.  313 of Cr.P.C.  by way of denial. The evidence placed on record clearly probablize that, complainant has failed to",processed_document_pdf_139458699_338.mp3
"prove that, accused issued the cheque for discharge of liability of rs.10 lakhs. Hence, complainant has failed to prove judgment 41 c.c.no.12395/2016 the guilt of",processed_document_pdf_139458699_339.mp3
"accused for the offence punishable under S.  138 of NI Act . 54. From the above elaborate discussions, it very much clear that, the complainant",processed_document_pdf_139458699_340.mp3
"has failed to adduce cogent and corroborative evidence to show that, accused has issued cheque ex.p1 in discharge of his legally payable debt for valid",processed_document_pdf_139458699_341.mp3
"consideration. Hence, rebutted the legal presumptions under S.  139 and 118 of NI Act  in favour of the accused. 55. The sum and substances",processed_document_pdf_139458699_342.mp3
"of principles laid down in the rulings referred above are that, once it is proved that, cheque pertaining to the account of the accused is",processed_document_pdf_139458699_343.mp3
"dishonoured and the requirements envisaged under S.  138 of (a) to (c) of NI Act  is complied, then it has to be presumed that,",processed_document_pdf_139458699_344.mp3
cheque in question was issued in discharge of legally recoverable debt. The presumption envisaged under S.  138 of NI Act  is mandatory presumption and,processed_document_pdf_139458699_345.mp3
